record_id,field,original_text,cleaned_text,words,segmented_text,pos_tags,word_count,unique_word_count,words_list,word_frequencies,lexical_diversity
180,新聞標題,護理崩盤？政府推『中階護佐』，恐加重護理師負擔！Nursing Crisis? Government’s 'Mid-Level Care Assistant' Plan Faces Backlash!,護理崩盤？政府推『中階護佐』，恐加重護理師負擔！-,"['護理', '崩盤', '？', '政府', '推', '『', '中階護佐', '』', '，', '恐', '加重', '護理師', '負擔', '！', '-']",護理 / 崩盤 / ？ / 政府 / 推 / 『 / 中階護佐 / 』 / ， / 恐 / 加重 / 護理師 / 負擔 / ！ / -,護理/n | 崩盤/v | ？/x | 政府/n | 推/v | 『/x | 中階護佐/n | 』/x | ，/x | 恐/d | 加重/v | 護理師/n | 負擔/v | ！/x | -/x,15,15,"護理, 崩盤, ？, 政府, 推, 『, 中階護佐, 』, ，, 恐, 加重, 護理師, 負擔, ！, -","{'護理': 1, '崩盤': 1, '？': 1, '政府': 1, '推': 1, '『': 1, '中階護佐': 1, '』': 1, '，': 1, '恐': 1, '加重': 1, '護理師': 1, '負擔': 1, '！': 1, '-': 1}",1.0
181,新聞標題,栗正傑未查證失言 賴清德依法回擊 Li Apologizes to Lai Over False Army Claim,栗正傑未查證失言賴清德依法回擊,"['栗正傑', '未查', '證', '失言', '賴清德', '依法', '回擊']",栗正傑 / 未查 / 證 / 失言 / 賴清德 / 依法 / 回擊,栗正傑/nr | 未查/v | 證/zg | 失言/v | 賴清德/nr | 依法/n | 回擊/v,7,7,"栗正傑, 未查, 證, 失言, 賴清德, 依法, 回擊","{'栗正傑': 1, '未查': 1, '證': 1, '失言': 1, '賴清德': 1, '依法': 1, '回擊': 1}",1.0
182,新聞標題,"黑熊學院涉收AIT資金？國安標準惹議""Black Bear Academy’s AIT Funding Sparks Debate""",黑熊學院涉收資金？國安標準惹議,"['黑熊', '學院', '涉收', '資金', '？', '國安', '標準', '惹議']",黑熊 / 學院 / 涉收 / 資金 / ？ / 國安 / 標準 / 惹議,黑熊/z | 學院/n | 涉收/v | 資金/n | ？/x | 國安/nz | 標準/n | 惹議/v,8,8,"黑熊, 學院, 涉收, 資金, ？, 國安, 標準, 惹議","{'黑熊': 1, '學院': 1, '涉收': 1, '資金': 1, '？': 1, '國安': 1, '標準': 1, '惹議': 1}",1.0
183,新聞標題,"台灣開放「新核能」討論 政策轉向引熱議Taiwan Considers ""New Nuclear"" Policy Shift Sparks Debate",台灣開放「新核能」討論政策轉向引熱議,"['台灣', '開放', '「', '新', '核能', '」', '討論', '政策', '轉向', '引熱', '議']",台灣 / 開放 / 「 / 新 / 核能 / 」 / 討論 / 政策 / 轉向 / 引熱 / 議,台灣/ns | 開放/v | 「/x | 新/a | 核能/n | 」/x | 討論/v | 政策/n | 轉向/v | 引熱/v | 議/n,11,11,"台灣, 開放, 「, 新, 核能, 」, 討論, 政策, 轉向, 引熱, 議","{'台灣': 1, '開放': 1, '「': 1, '新': 1, '核能': 1, '」': 1, '討論': 1, '政策': 1, '轉向': 1, '引熱': 1, '議': 1}",1.0
184,新聞標題,陸配網紅亞亞因武統言論 遭廢居留許可 Chinese Influencer Yaya Loses Taiwan Residency for Pro-Unification Remarks,陸配網紅亞亞因武統言論遭廢居留許可-,"['陸', '配網', '紅亞亞', '因', '武統', '言論', '遭廢', '居留', '許可', '-']",陸 / 配網 / 紅亞亞 / 因 / 武統 / 言論 / 遭廢 / 居留 / 許可 / -,陸/m | 配網/v | 紅亞亞/nr | 因/p | 武統/n | 言論/n | 遭廢/v | 居留/v | 許可/nr | -/x,10,10,"陸, 配網, 紅亞亞, 因, 武統, 言論, 遭廢, 居留, 許可, -","{'陸': 1, '配網': 1, '紅亞亞': 1, '因': 1, '武統': 1, '言論': 1, '遭廢': 1, '居留': 1, '許可': 1, '-': 1}",1.0
185,新聞標題,"「YouTuber Andy控家寧一家奪頻道 10年心血成泡影」""YouTuber Andy Accuses Jianing's Family of Channel Theft""",「控家寧一家奪頻道10年心血成泡影」,"['「', '控家', '寧', '一家', '奪', '頻道', '10', '年', '心血', '成', '泡影', '」']",「 / 控家 / 寧 / 一家 / 奪 / 頻道 / 10 / 年 / 心血 / 成 / 泡影 / 」,「/x | 控家/v | 寧/ns | 一家/m | 奪/v | 頻道/n | 10/m | 年/m | 心血/n | 成/n | 泡影/n | 」/x,12,12,"「, 控家, 寧, 一家, 奪, 頻道, 10, 年, 心血, 成, 泡影, 」","{'「': 1, '控家': 1, '寧': 1, '一家': 1, '奪': 1, '頻道': 1, '10': 1, '年': 1, '心血': 1, '成': 1, '泡影': 1, '」': 1}",1.0
186,新聞標題,"「法務部業務報告爆抄襲 遭立委痛批不省人事」""MOJ Report Accused of Copying, Slammed by Lawmaker""",「法務部業務報告爆抄襲遭立委痛批不省人事」,"['「', '法務部', '業務', '報告', '爆抄', '襲', '遭', '立委', '痛', '批', '不省人事', '」']",「 / 法務部 / 業務 / 報告 / 爆抄 / 襲 / 遭 / 立委 / 痛 / 批 / 不省人事 / 」,「/x | 法務部/nt | 業務/n | 報告/n | 爆抄/v | 襲/v | 遭/v | 立委/j | 痛/a | 批/q | 不省人事/i | 」/x,12,12,"「, 法務部, 業務, 報告, 爆抄, 襲, 遭, 立委, 痛, 批, 不省人事, 」","{'「': 1, '法務部': 1, '業務': 1, '報告': 1, '爆抄': 1, '襲': 1, '遭': 1, '立委': 1, '痛': 1, '批': 1, '不省人事': 1, '」': 1}",1.0
187,新聞標題,"「疲老闆」直播遭債主闖入 警方到場調解""Snack Boss' Livestream Disrupted by Debtor, Police Intervene""",「疲老闆」直播遭債主闖入警方到場調解,"['「', '疲', '老', '闆', '」', '直播', '遭', '債主', '闖入', '警方', '到場', '調解']",「 / 疲 / 老 / 闆 / 」 / 直播 / 遭 / 債主 / 闖入 / 警方 / 到場 / 調解,「/x | 疲/a | 老/a | 闆/zg | 」/x | 直播/vn | 遭/v | 債主/n | 闖入/v | 警方/n | 到場/d | 調解/v,12,12,"「, 疲, 老, 闆, 」, 直播, 遭, 債主, 闖入, 警方, 到場, 調解","{'「': 1, '疲': 1, '老': 1, '闆': 1, '」': 1, '直播': 1, '遭': 1, '債主': 1, '闖入': 1, '警方': 1, '到場': 1, '調解': 1}",1.0
188,新聞標題,替代役召集放寬 退役9年也召Alt. Service Recall Eased; 9 Years+,替代役召集放寬退役9年也召9,"['替代', '役', '召集', '放寬', '退役', '9', '年', '也', '召', '9']",替代 / 役 / 召集 / 放寬 / 退役 / 9 / 年 / 也 / 召 / 9,替代/n | 役/ng | 召集/v | 放寬/v | 退役/v | 9/m | 年/m | 也/d | 召/v | 9/m,10,9,"替代, 役, 召集, 放寬, 退役, 9, 年, 也, 召, 9","{'替代': 1, '役': 1, '召集': 1, '放寬': 1, '退役': 1, '9': 2, '年': 1, '也': 1, '召': 1}",0.9
189,新聞標題,賴清德提二選一 挑戰能源信任危機Lai’s Question Highlights Energy Crisis,賴清德提二選一挑戰能源信任危機,"['賴清德', '提', '二', '選', '一', '挑戰', '能源', '信任', '危機']",賴清德 / 提 / 二 / 選 / 一 / 挑戰 / 能源 / 信任 / 危機,賴清德/nr | 提/v | 二/m | 選/v | 一/m | 挑戰/v | 能源/n | 信任/n | 危機/n,9,9,"賴清德, 提, 二, 選, 一, 挑戰, 能源, 信任, 危機","{'賴清德': 1, '提': 1, '二': 1, '選': 1, '一': 1, '挑戰': 1, '能源': 1, '信任': 1, '危機': 1}",1.0
190,新聞標題,延平中學國中部放榜失控！錄取率比台大還低Yanping Junior High Chaos — Lower Acceptance Rate than NTU,延平中學國中部放榜失控！錄取率比台大還低,"['延平', '中學國', '中部', '放榜', '失控', '！', '錄取', '率比', '台大', '還', '低']",延平 / 中學國 / 中部 / 放榜 / 失控 / ！ / 錄取 / 率比 / 台大 / 還 / 低,延平/ns | 中學國/nt | 中部/f | 放榜/v | 失控/vn | ！/x | 錄取/v | 率比/v | 台大/ns | 還/d | 低/a,11,11,"延平, 中學國, 中部, 放榜, 失控, ！, 錄取, 率比, 台大, 還, 低","{'延平': 1, '中學國': 1, '中部': 1, '放榜': 1, '失控': 1, '！': 1, '錄取': 1, '率比': 1, '台大': 1, '還': 1, '低': 1}",1.0
191,新聞標題,沈慶京爆遭檢方假視察真審訊Prosecutors Accused of Secretly Grilling Shen,沈慶京爆遭檢方假視察真審訊,"['沈慶', '京爆', '遭檢', '方假', '視察', '真', '審訊']",沈慶 / 京爆 / 遭檢 / 方假 / 視察 / 真 / 審訊,沈慶/ns | 京爆/nz | 遭檢/v | 方假/n | 視察/v | 真/d | 審訊/v,7,7,"沈慶, 京爆, 遭檢, 方假, 視察, 真, 審訊","{'沈慶': 1, '京爆': 1, '遭檢': 1, '方假': 1, '視察': 1, '真': 1, '審訊': 1}",1.0
192,新聞標題,"剴剴案延燒！沈伯洋發言遭轟」""Kai-Kai Case: Legislator’s Words Spark Fury""",剴剴案延燒！沈伯洋發言遭轟」-,"['剴', '剴', '案', '延燒', '！', '沈伯洋', '發言', '遭轟', '」', '-']",剴 / 剴 / 案 / 延燒 / ！ / 沈伯洋 / 發言 / 遭轟 / 」 / -,剴/x | 剴/x | 案/ng | 延燒/v | ！/x | 沈伯洋/ns | 發言/v | 遭轟/v | 」/x | -/x,10,9,"剴, 剴, 案, 延燒, ！, 沈伯洋, 發言, 遭轟, 」, -","{'剴': 2, '案': 1, '延燒': 1, '！': 1, '沈伯洋': 1, '發言': 1, '遭轟': 1, '」': 1, '-': 1}",0.9
193,新聞標題,五桐號被控「武統」諧音 引爆爭議 Tea Chain Faces Backlash Over Name,五桐號被控「武統」諧音引爆爭議,"['五桐', '號', '被控', '「', '武統', '」', '諧音', '引爆', '爭議']",五桐 / 號 / 被控 / 「 / 武統 / 」 / 諧音 / 引爆 / 爭議,五桐/j | 號/q | 被控/vn | 「/x | 武統/n | 」/x | 諧音/n | 引爆/v | 爭議/n,9,9,"五桐, 號, 被控, 「, 武統, 」, 諧音, 引爆, 爭議","{'五桐': 1, '號': 1, '被控': 1, '「': 1, '武統': 1, '」': 1, '諧音': 1, '引爆': 1, '爭議': 1}",1.0
194,新聞標題,川普祭對等關稅 台灣列骯髒15國Trump Targets Taiwan in 'Dirty 15' Tariff,川普祭對等關稅台灣列骯髒15國15,"['川普', '祭', '對', '等', '關稅', '台灣列', '骯髒', '15', '國', '15']",川普 / 祭 / 對 / 等 / 關稅 / 台灣列 / 骯髒 / 15 / 國 / 15,川普/nr | 祭/v | 對/p | 等/u | 關稅/n | 台灣列/ns | 骯髒/ad | 15/m | 國/n | 15/m,10,9,"川普, 祭, 對, 等, 關稅, 台灣列, 骯髒, 15, 國, 15","{'川普': 1, '祭': 1, '對': 1, '等': 1, '關稅': 1, '台灣列': 1, '骯髒': 1, '15': 2, '國': 1}",0.9
195,新聞標題,高雄3歲童浴缸溺斃 APP救援者身分惹疑Kaohsiung Toddler Drowns; Volunteer Rescuer's Role Questioned,高雄3歲童浴缸溺斃救援者身分惹疑,"['高雄', '3', '歲', '童', '浴缸', '溺斃', '救援', '者', '身分', '惹疑']",高雄 / 3 / 歲 / 童 / 浴缸 / 溺斃 / 救援 / 者 / 身分 / 惹疑,高雄/nr | 3/m | 歲/m | 童/nr | 浴缸/n | 溺斃/v | 救援/vn | 者/k | 身分/n | 惹疑/l,10,10,"高雄, 3, 歲, 童, 浴缸, 溺斃, 救援, 者, 身分, 惹疑","{'高雄': 1, '3': 1, '歲': 1, '童': 1, '浴缸': 1, '溺斃': 1, '救援': 1, '者': 1, '身分': 1, '惹疑': 1}",1.0
196,新聞標題,"畢旅行程曝光 7000元價格遭家長質疑過高NT$7,000 for a 3-Day Trip? Parents Call for Cost Transparency",畢旅行程曝光7000元價格遭家長質疑過高70003-,"['畢', '旅行', '程', '曝光', '7000', '元', '價格', '遭家', '長質', '疑過', '高', '70003', '-']",畢 / 旅行 / 程 / 曝光 / 7000 / 元 / 價格 / 遭家 / 長質 / 疑過 / 高 / 70003 / -,畢/zg | 旅行/vn | 程/n | 曝光/nz | 7000/m | 元/m | 價格/n | 遭家/n | 長質/n | 疑過/v | 高/a | 70003/m | -/x,13,13,"畢, 旅行, 程, 曝光, 7000, 元, 價格, 遭家, 長質, 疑過, 高, 70003, -","{'畢': 1, '旅行': 1, '程': 1, '曝光': 1, '7000': 1, '元': 1, '價格': 1, '遭家': 1, '長質': 1, '疑過': 1, '高': 1, '70003': 1, '-': 1}",1.0
197,新聞標題,"九州博弈總裁2億交保 輿論譁然Casino Tycoon Posts $66M Bail, Outrage",九州博弈總裁2億交保輿論譁然66,"['九州', '博弈', '總裁', '2', '億', '交保', '輿論', '譁', '然', '66']",九州 / 博弈 / 總裁 / 2 / 億 / 交保 / 輿論 / 譁 / 然 / 66,九州/ns | 博弈/v | 總裁/n | 2/m | 億/m | 交保/j | 輿論/n | 譁/y | 然/r | 66/m,10,10,"九州, 博弈, 總裁, 2, 億, 交保, 輿論, 譁, 然, 66","{'九州': 1, '博弈': 1, '總裁': 1, '2': 1, '億': 1, '交保': 1, '輿論': 1, '譁': 1, '然': 1, '66': 1}",1.0
198,新聞標題,"法國嗆美國：不配擁自由女神！白宮反擊：沒美國你早講德語French MP: U.S. Unworthy of LibertyWhite House: Without Us, Speak German",法國嗆美國：不配擁自由女神！白宮反擊：沒美國你早講德語,"['法國', '嗆', '美國', '：', '不配', '擁', '自由女神', '！', '白宮', '反擊', '：', '沒', '美國', '你', '早', '講', '德語']",法國 / 嗆 / 美國 / ： / 不配 / 擁 / 自由女神 / ！ / 白宮 / 反擊 / ： / 沒 / 美國 / 你 / 早 / 講 / 德語,法國/ns | 嗆/v | 美國/ns | ：/x | 不配/v | 擁/x | 自由女神/i | ！/x | 白宮/nr | 反擊/v | ：/x | 沒/d | 美國/ns | 你/r | 早/a | 講/v | 德語/nz,17,15,"法國, 嗆, 美國, ：, 不配, 擁, 自由女神, ！, 白宮, 反擊, ：, 沒, 美國, 你, 早, 講, 德語","{'法國': 1, '嗆': 1, '美國': 2, '：': 2, '不配': 1, '擁': 1, '自由女神': 1, '！': 1, '白宮': 1, '反擊': 1, '沒': 1, '你': 1, '早': 1, '講': 1, '德語': 1}",0.8823529411764706
199,新聞標題,Netflix鼓勵倍速看劇！IU暖心喊話Netflix Promotes Speed Watching; IU Responds,鼓勵倍速看劇！暖心喊話,"['鼓勵', '倍速', '看劇', '！', '暖', '心', '喊', '話']",鼓勵 / 倍速 / 看劇 / ！ / 暖 / 心 / 喊 / 話,鼓勵/v | 倍速/d | 看劇/v | ！/x | 暖/a | 心/n | 喊/v | 話/n,8,8,"鼓勵, 倍速, 看劇, ！, 暖, 心, 喊, 話","{'鼓勵': 1, '倍速': 1, '看劇': 1, '！': 1, '暖': 1, '心': 1, '喊': 1, '話': 1}",1.0
200,新聞標題,"誠品480報警抓國小女童 家長怒批處理失當Eslite 480 Calls Police on Girl, Mom Demands Justice",誠品480報警抓國小女童家長怒批處理失當480,"['誠品', '480', '報警', '抓國', '小', '女童', '家長', '怒批', '處理', '失當', '480']",誠品 / 480 / 報警 / 抓國 / 小 / 女童 / 家長 / 怒批 / 處理 / 失當 / 480,誠品/n | 480/m | 報警/n | 抓國/v | 小/n | 女童/n | 家長/n | 怒批/v | 處理/v | 失當/v | 480/m,11,10,"誠品, 480, 報警, 抓國, 小, 女童, 家長, 怒批, 處理, 失當, 480","{'誠品': 1, '480': 2, '報警': 1, '抓國': 1, '小': 1, '女童': 1, '家長': 1, '怒批': 1, '處理': 1, '失當': 1}",0.9090909090909091
201,新聞標題,台灣參展大阪世博 傳日方要求明確定位 Taiwan's Expo 2025 Presence Raises Japan's Concern,台灣參展大阪世博傳日方要求明確定位2025,"['台灣', '參展', '大阪', '世博', '傳', '日方', '要求', '明確', '定位', '2025']",台灣 / 參展 / 大阪 / 世博 / 傳 / 日方 / 要求 / 明確 / 定位 / 2025,台灣/ns | 參展/v | 大阪/ns | 世博/nr | 傳/x | 日方/n | 要求/v | 明確/ad | 定位/n | 2025/m,10,10,"台灣, 參展, 大阪, 世博, 傳, 日方, 要求, 明確, 定位, 2025","{'台灣': 1, '參展': 1, '大阪': 1, '世博': 1, '傳': 1, '日方': 1, '要求': 1, '明確': 1, '定位': 1, '2025': 1}",1.0
202,新聞標題,"高雄商圈車禍 日籍婦人遭撞命危 交通安全受關注Kaohsiung Crash Injures Japanese Tourist, Safety Concerns Rise",高雄商圈車禍日籍婦人遭撞命危交通安全受關注,"['高雄', '商圈', '車禍', '日籍', '婦人', '遭撞', '命', '危', '交通安全', '受關', '注']",高雄 / 商圈 / 車禍 / 日籍 / 婦人 / 遭撞 / 命 / 危 / 交通安全 / 受關 / 注,高雄/nr | 商圈/n | 車禍/n | 日籍/n | 婦人/n | 遭撞/v | 命/n | 危/n | 交通安全/l | 受關/v | 注/v,11,11,"高雄, 商圈, 車禍, 日籍, 婦人, 遭撞, 命, 危, 交通安全, 受關, 注","{'高雄': 1, '商圈': 1, '車禍': 1, '日籍': 1, '婦人': 1, '遭撞': 1, '命': 1, '危': 1, '交通安全': 1, '受關': 1, '注': 1}",1.0
203,新聞標題,"星宇機師重飛未依SOP 正副駕駛離職 STARLUX Pilots Fail SOP in Go-Around, Resign",星宇機師重飛未依正副駕駛離職-,"['星宇', '機師', '重飛', '未', '依', '正副', '駕駛', '離職', '-']",星宇 / 機師 / 重飛 / 未 / 依 / 正副 / 駕駛 / 離職 / -,星宇/n | 機師/n | 重飛/v | 未/d | 依/d | 正副/b | 駕駛/v | 離職/v | -/x,9,9,"星宇, 機師, 重飛, 未, 依, 正副, 駕駛, 離職, -","{'星宇': 1, '機師': 1, '重飛': 1, '未': 1, '依': 1, '正副': 1, '駕駛': 1, '離職': 1, '-': 1}",1.0
204,新聞標題,"雲林5000農民恐遭強制退保！光電農地爭議再起5,000 Yunlin Farmers Face Forced Insurance Removal Over Solar Land",雲林5000農民恐遭強制退保！光電農地爭議再起5000,"['雲林', '5000', '農民', '恐', '遭強', '制', '退保', '！', '光電', '農地', '爭議', '再起', '5000']",雲林 / 5000 / 農民 / 恐 / 遭強 / 制 / 退保 / ！ / 光電 / 農地 / 爭議 / 再起 / 5000,雲林/ns | 5000/m | 農民/n | 恐/d | 遭強/v | 制/v | 退保/v | ！/x | 光電/j | 農地/n | 爭議/v | 再起/v | 5000/m,13,12,"雲林, 5000, 農民, 恐, 遭強, 制, 退保, ！, 光電, 農地, 爭議, 再起, 5000","{'雲林': 1, '5000': 2, '農民': 1, '恐': 1, '遭強': 1, '制': 1, '退保': 1, '！': 1, '光電': 1, '農地': 1, '爭議': 1, '再起': 1}",0.9230769230769231
205,新聞標題,賴清德提二選一 挑戰能源信任危機Lai’s Question Highlights Energy Crisis,賴清德提二選一挑戰能源信任危機,"['賴清德', '提', '二', '選', '一', '挑戰', '能源', '信任', '危機']",賴清德 / 提 / 二 / 選 / 一 / 挑戰 / 能源 / 信任 / 危機,賴清德/nr | 提/v | 二/m | 選/v | 一/m | 挑戰/v | 能源/n | 信任/n | 危機/n,9,9,"賴清德, 提, 二, 選, 一, 挑戰, 能源, 信任, 危機","{'賴清德': 1, '提': 1, '二': 1, '選': 1, '一': 1, '挑戰': 1, '能源': 1, '信任': 1, '危機': 1}",1.0
206,新聞標題,替代役召集放寬 退役9年也召Alt. Service Recall Eased; 9 Years+,替代役召集放寬退役9年也召9,"['替代', '役', '召集', '放寬', '退役', '9', '年', '也', '召', '9']",替代 / 役 / 召集 / 放寬 / 退役 / 9 / 年 / 也 / 召 / 9,替代/n | 役/ng | 召集/v | 放寬/v | 退役/v | 9/m | 年/m | 也/d | 召/v | 9/m,10,9,"替代, 役, 召集, 放寬, 退役, 9, 年, 也, 召, 9","{'替代': 1, '役': 1, '召集': 1, '放寬': 1, '退役': 1, '9': 2, '年': 1, '也': 1, '召': 1}",0.9
207,新聞標題,議員停車糾紛掀網爆 特權心態挨轟Councilor’s Illegal Parking Sparks Fury,議員停車糾紛掀網爆特權心態挨轟,"['議員', '停車', '糾紛', '掀網', '爆', '特權', '心態', '挨轟']",議員 / 停車 / 糾紛 / 掀網 / 爆 / 特權 / 心態 / 挨轟,議員/n | 停車/v | 糾紛/n | 掀網/v | 爆/v | 特權/n | 心態/n | 挨轟/i,8,8,"議員, 停車, 糾紛, 掀網, 爆, 特權, 心態, 挨轟","{'議員': 1, '停車': 1, '糾紛': 1, '掀網': 1, '爆': 1, '特權': 1, '心態': 1, '挨轟': 1}",1.0
208,新聞標題,黑熊演練被轟亂教 民防成笑話Bear Academy Drill Slammed as a Joke,黑熊演練被轟亂教民防成笑話,"['黑熊', '演練', '被', '轟亂', '教', '民防', '成笑', '話']",黑熊 / 演練 / 被 / 轟亂 / 教 / 民防 / 成笑 / 話,黑熊/z | 演練/vn | 被/p | 轟亂/v | 教/n | 民防/n | 成笑/v | 話/n,8,8,"黑熊, 演練, 被, 轟亂, 教, 民防, 成笑, 話","{'黑熊': 1, '演練': 1, '被': 1, '轟亂': 1, '教': 1, '民防': 1, '成笑': 1, '話': 1}",1.0
209,新聞標題,賴清德拒統17條出手 紐時稱豪賭Lai's 17 Anti-Unification Plan a Gamble,賴清德拒統17條出手紐時稱豪賭17-,"['賴清德', '拒', '統', '17', '條', '出手', '紐', '時', '稱', '豪', '賭', '17', '-']",賴清德 / 拒 / 統 / 17 / 條 / 出手 / 紐 / 時 / 稱 / 豪 / 賭 / 17 / -,賴清德/nr | 拒/vg | 統/v | 17/m | 條/n | 出手/v | 紐/j | 時/ng | 稱/v | 豪/ag | 賭/v | 17/m | -/x,13,12,"賴清德, 拒, 統, 17, 條, 出手, 紐, 時, 稱, 豪, 賭, 17, -","{'賴清德': 1, '拒': 1, '統': 1, '17': 2, '條': 1, '出手': 1, '紐': 1, '時': 1, '稱': 1, '豪': 1, '賭': 1, '-': 1}",0.9230769230769231
210,新聞標題,"350萬抖內案 黃國昌嗆北檢雙標Huang Slams Prosecutors Over Donations""",350萬抖內案黃國昌嗆北檢雙標,"['350', '萬', '抖', '內案', '黃國昌', '嗆', '北檢', '雙標']",350 / 萬 / 抖 / 內案 / 黃國昌 / 嗆 / 北檢 / 雙標,350/m | 萬/m | 抖/v | 內案/n | 黃國昌/nr | 嗆/v | 北檢/j | 雙標/n,8,8,"350, 萬, 抖, 內案, 黃國昌, 嗆, 北檢, 雙標","{'350': 1, '萬': 1, '抖': 1, '內案': 1, '黃國昌': 1, '嗆': 1, '北檢': 1, '雙標': 1}",1.0
211,新聞標題,"陸配亞亞遣返前喊冤：不認罪 盼返台清白團聚Chinese Spouse Deported, Vows Return for Justice",陸配亞亞遣返前喊冤：不認罪盼返台清白團聚,"['陸配', '亞亞', '遣返', '前', '喊冤', '：', '不', '認罪', '盼', '返台', '清白', '團聚']",陸配 / 亞亞 / 遣返 / 前 / 喊冤 / ： / 不 / 認罪 / 盼 / 返台 / 清白 / 團聚,陸配/nr | 亞亞/ns | 遣返/v | 前/f | 喊冤/v | ：/x | 不/d | 認罪/v | 盼/v | 返台/v | 清白/a | 團聚/n,12,12,"陸配, 亞亞, 遣返, 前, 喊冤, ：, 不, 認罪, 盼, 返台, 清白, 團聚","{'陸配': 1, '亞亞': 1, '遣返': 1, '前': 1, '喊冤': 1, '：': 1, '不': 1, '認罪': 1, '盼': 1, '返台': 1, '清白': 1, '團聚': 1}",1.0
